year,month,date,day,time,lineup,canceled,postponed,soldOut
2019,August,25,Sun,6:00pm,Lobby Boxer | The Edicule | Redcoat,False,False,False

2019,August,25,Sun,9:30pm,Radkey | The Eleanors,False,False,False

2019,August,27,Tue,6:00pm,Tim Stop,False,False,False

2019,August,28,Wed,5:00pm,Nicole Dollanganger | Infinity Crush | Annalibera,False,False,False

2019,August,28,Wed,8:30pm,Jason Charles Miller,False,False,False

2019,August,29,Thu,8:30pm,Pizza Babe | Eggs Per Minute | Adam in the Parking Lot,False,False,False

2019,August,30,Fri,4:30pm,The August Guns ep release show | Vermillion Heights | Equal Parts | Night Like This,False,False,False

2019,August,31,Sat,5:00pm,Heavy Metal Death Jam | Dark Sun | Burn the Ailment,False,False,False

2019,August,31,Sat,9:30pm,Useful Jenkins | Good Morning Bedlam,False,False,False

2019,July,1,Mon,7:30pm,Proxima Parada | Courtney Krause | Night Like This,False,False,False

2019,July,2,Tue,6:00pm,Sol y Motion | On Hiatus | Lizzy Poppyseed,False,False,False

2019,July,3,Wed,6:30pm,Stevey,False,False,False

2019,July,4,Thu,5:00pm,A Killers Confession | City of the Weak,False,False,False

2019,July,5,Fri,6:00pm,Glitter Density | Julian | Pizza Babe | Solo Mona,False,False,False

2019,July,6,Sat,5:00pm,Blue Felix | FreakTwent4 | Brevity | Star Biter,False,False,False

2019,July,7,Sun,5:30pm,Ritt Momney | The Eleanors | Good Devils,False,False,False

2019,July,9,Tue,5:00pm,Wolves at the Gate | Alter Within | Tyrant Souls,False,False,False

2019,July,10,Wed,7:30pm,Electric Six | Kyle Shutt,False,False,False

2019,July,11,Thu,8:30pm,Harriet Brown | Teller Bank | Noel Price,False,False,False

2019,July,12,Fri,10:30pm,MemCave | CoughmanSister Zo | White Flashes,False,False,False

2019,July,13,Sat,10:30pm,Blood Spell | Greg Wheeler and the Polygamist Mall Cops | Quick Piss | Gleaner,False,False,False

2019,July,15,Mon,5:00pm,Allegaeon | Exmortus | Ungoliant | Deplorable Immaculacy,False,False,False

2019,July,16,Tue,6:00pm,Michigander | The New Bodies,False,False,False

2019,July,16,Tue,9:30pm,Tanya Solomon | Sansa Asylum,False,False,False

2019,July,17,Wed,5:00pm,Fire From The Gods | As For You | Death By Disaster | Tyrant Souls,False,False,False

2019,July,18,Thu,8:00pm,Blackfoot Gypsies,False,False,False

2019,July,19,Fri,5:00pm,Betraying The Martyrs | Entheos | Within Destruction | Sentinels | Defying Decay,False,False,False

2019,July,19,Fri,9:30pm,Cold Mountain Child | David S. Kruse | Spectral Snake,False,False,False

2019,July,20,Sat,6:00pm,Johnny Pemberton,False,False,False

2019,July,20,Sat,9:30pm,The Insomniacs | Heidi Hates It,False,False,False

2019,July,21,Sun,5:00pm,Light The Torch | Moon Tooth | Green Death,False,False,False

2019,July,23,Tue,6:00pm,Seb el Zin | DJ DJ Tanner | Jess V,False,False,False

2019,July,23,Tue,9:30pm,Rod Hamdallah | The Other Brothers,False,False,False

2019,July,24,Wed,6:30pm,Joy Mills and Tom Parker,False,False,False

2019,July,26,Fri,5:30pm,Freddy  Francine | The Sea The Sea | Wren Fione,False,False,False

2019,July,26,Fri,9:30pm,The Zealots | Cold Kingdom | VIA,False,False,False

2019,July,27,Sat,4:00pm,Tillian | Landon Tewers | Brent Walsh | Rivals,False,False,False

2019,July,27,Sat,9:30pm,Land of Blood and Sunshine record release party | Spectral Snake | Shining Realm | Skin of Earth,False,False,False

2019,July,29,Mon,5:00pm,Brian McKay and the MCKs | No Accion | The Shitkickers | 3 Finger Betty | The Lame Brains,False,False,False

2019,July,30,Tue,6:00pm,The Curls | Glitter Density | Pleasants,False,False,False

2019,July,30,Tue,9:30pm,Spike Pit | Street Gurgler | Into The Cove,False,False,False

2019,July,31,Wed,6:00pm,Kyle Burgess Trio | Josh Ingham Quartet,False,False,False

2019,July,31,Wed,9:30pm,Edge Petal Burn | Annalibera | Extravision | Royal,False,False,False

2019,June,1,Sat,5:00pm,Gravespawn | Agrinex | Y Incision,False,False,False

2019,June,1,Sat,9:30pm,The Vahnevants | Heavy Gratitude,False,False,False

2019,June,2,Sun,8:30pm,Wizzerd | Skin of Earth | Into The Cove,False,False,False

2019,June,3,Mon,6:00pm,Luke Redfield | Jayce Darrah | The Help,False,False,False

2019,June,4,Tue,6:00pm,Sarah Grace  The Soul | EleanorGrace,False,False,False

2019,June,5,Wed,6:30pm,Dead Horses,False,False,False

2019,June,6,Thu,5:00pm,Neckbeard Deathcamp | Theories | Dryad | Everlasting Light,False,False,False

2019,June,6,Thu,9:30pm,Porter Union,False,False,False

2019,June,7,Fri,6:00pm,Hembree,False,False,False

2019,June,7,Fri,9:30pm,The Lost Tracks | Billy Saffyre,False,False,False

2019,June,8,Sat,5:30pm,Like A Tiger | Nostromo | Superquiet,False,False,False

2019,June,8,Sat,9:30pm,In The Whale | Squidboy | Tough Ghost,False,False,False

2019,June,9,Sun,6:00pm,Boston Manor CANCELED | Kayak Jones,False,False,False

2019,June,11,Tue,6:00pm,J.S. Ondara | Adam Melchor,False,False,False

2019,June,12,Wed,8:30pm,Vandoliers | Buz Owen,False,False,False

2019,June,13,Thu,8:30pm,Wabasha | flowstate | Reggae Rapids | Caleb Nelson,False,False,False

2019,June,14,Fri,5:30pm,Square Hammer Ghost Tribute | The Maension,False,False,False

2019,June,14,Fri,9:30pm,Tombs | Chrome Waves,False,False,False

2019,June,15,Sat,7:00pm,Bonne Finken album release show,False,False,False

2019,June,16,Sun,6:30pm,Willy Porter,False,False,False

2019,June,16,Sun,9:30pm,Scattered Hamlet,False,False,False

2019,June,17,Mon,5:00pm,Grizzly Horse | YIncision | Neurotic Necrosis | Into The Cove,False,False,False

2019,June,18,Tue,5:30pm,One Flew West | Scamper | Heartland Hallows,False,False,False

2019,June,19,Wed,6:00pm,Panda Diplomacy | Knee Breaker | Bryce Kai,False,False,False

2019,June,19,Wed,9:30pm,Actor Observer | Moonlighting | Basketball Divorce Court,False,False,False

2019,June,20,Thu,6:00pm,Drinking Pants Pageant,False,False,False

2019,June,21,Fri,5:00pm,Nequient | Acoustic Guillotine | Nostromo | Primal Breath,False,False,False

2019,June,21,Fri,9:30pm,Justus Proffit | Dino Spumoni,False,False,False

2019,June,22,Sat,4:00pm,I AM | Orthodox | Boundaries | Deathwish | Still Standing | Body Shot,False,False,False

2019,June,22,Sat,9:30pm,The DSM Comedy Roast Battle 2,False,False,False

2019,June,23,Sun,5:00pm,Once Around | These Fading Visions | Chapter | Brevity | Lovekilss,False,False,False

2019,June,24,Mon,7:30pm,Jerry Joseph,False,False,False

2019,June,25,Tue,7:30pm,The High Divers | Babe Club,False,False,False

2019,June,26,Wed,6:00pm,Shannon Garcia and the Taken | Andy Holmes,False,False,False

2019,June,27,Thu,6:30pm,This Is Spinal Tap,False,False,False

2019,June,27,Thu,9:30pm,Gloom Balloon | all boyall girl | Chase Schweitzer,False,False,False

2019,June,28,Fri,9:30pm,Frequency,False,False,False

2019,June,29,Sat,2:00pm,Too Broke For The Arts Festival Fest 2019 | ThorHammer | Manic Outburst | Condition Critical,False,False,False

2019,June,29,Sat,9:30pm,Sic Slipknot tribute | Vent to Atmosphere | Alter Within,False,False,False

2019,June,30,Sun,6:00pm,The Copper Smoke Trials | Kaleena | Robert Strain of Superquiet,False,False,False

2019,June,30,Sun,9:30pm,Rod Melancon | Evan Bartels,False,False,False

2019,May,1,Wed,5:00pm,Glitter Density | Katie Sin | Jess V | Pizza Babe,False,False,False

2019,May,1,Wed,9:30pm,Reverend Doctor | Ben Schrag  The Cautionaries | Ben Rendall,False,False,False

2019,May,2,Thu,6:00pm,Chicago Farmer | EleanorGrace,False,False,False

2019,May,2,Thu,9:30pm,Tristen | The Vahnevants,False,False,False

2019,May,3,Fri,6:00pm,Lee DeWyze | Elizabeth and the Catapult,False,False,False

2019,May,3,Fri,9:30pm,The Bowling Green Massacre | Bitter Friends,False,False,False

2019,May,4,Sat,5:30pm,Hold For Swank | Tough Ghost | Alex Carter | Ten Four,False,False,False

2019,May,4,Sat,9:30pm,Castle | Godcrutch,False,False,False

2019,May,5,Sun,5:30pm,Chrome Waves canceled | Into The Cove,True,False,False

2019,May,5,Sun,8:30pm,Clownvis Presley | Tyler M Frazier,False,False,False

2019,May,7,Tue,5:00pm,Black Magic Flower Power | Origami Animals | Gallivant | Iowa Junk,False,False,False

2019,May,7,Tue,9:30pm,Matthew McNeal | Band of Lambs,False,False,False

2019,May,8,Wed,4:00pm,Signs of the Swarm | Depths of Hatred | Sentinels | Band of Sacrifice | Hallowed Hysteria | Drowning Life,False,False,False

2019,May,9,Thu,6:00pm,Satsang,False,False,False

2019,May,9,Thu,9:30pm,Arkansauce | The Mighty Pines,False,False,False

2019,May,10,Fri,5:30pm,Zap Tura | Annalibera | Erik Jarvis,False,False,False

2019,May,10,Fri,9:30pm,Illi The Boy Illinois | Johnny Marz,False,False,False

2019,May,11,Sat,5:30pm,Vicious Rumors,False,False,False

2019,May,11,Sat,9:30pm,Will Bennett  the Tells | Blind Adam and the Federal league | Tough Ghost,False,False,False

2019,May,12,Sun,4:30pm,Carnographer | Xenophonic | Mutilated By Zombies | Heir of Sorrow | Frontal Assault,False,False,False

2019,May,13,Mon,6:30pm,Steve Hofstetter,False,False,False

2019,May,14,Tue,8:30pm,Taiyamo Denku | Soultru | Chill Mac,False,False,False

2019,May,15,Wed,7:00pm,Will Hoge | Brandy Zdan,False,False,False

2019,May,16,Thu,8:30pm,The Well | Superchief | Into The Cove,False,False,False

2019,May,17,Fri,4:30pm,Cult Classic,False,False,False

2019,May,17,Fri,9:30pm,Total Request Mews,False,False,False

2019,May,18,Sat,7:00pm,Primitive Man | Aseethe | Body Void | Blood Spell | Idolist,False,False,False

2019,May,19,Sun,5:00pm,The Dream Big Concert Series,False,False,False

2019,May,20,Mon,5:30pm,Grivo | Alluvion | The Eleanors,False,False,False

2019,May,22,Wed,7:30pm,EYEHATEGOD | Phobia | Traffic Death | Droids Attack,False,False,False

2019,May,23,Thu,6:30pm,Beyond the Valley of the Dolls,False,False,False

2019,May,24,Fri,5:30pm,The Spirit of the Beehive | Strange Ranger | Goatfoam,False,False,False

2019,May,24,Fri,9:30pm,Frequency,False,False,False

2019,May,25,Sat,5:00pm,Sinner Frenz | Raw Space | Karen Meat | Quick Piss,False,False,False

2019,May,25,Sat,9:30pm,Toby Diligent record release party | Chill Mac record release | LG Dupree record release | Clever One | EquinoxX | Pyko Da Syko | Adriatic,False,False,False

2019,May,28,Tue,6:00pm,Walter SalasHumara | Kevin Lindgren,False,False,False

2019,May,28,Tue,9:30pm,In The Water | Second To Safety | Erik Jarvis | Blist Her,False,False,False

2019,May,29,Wed,4:00pm,Famous Last Words | Dayshell | Awake At Last | At My Mercy | These Fading Visions | Forget About Me,False,False,False

2019,May,30,Thu,7:30pm,Tiny Tree canceled | Ozenza | Kemble | Birdie Pie,True,False,False

2019,May,31,Fri,4:30pm,The Emblem Faction | Guilty of Treason | Doppelganger | Drowning Life | Chapter,False,False,False

2019,May,31,Fri,9:30pm,Southpaw Sonata | Cold Winds | Dire Wake,False,False,False

2019,April,2,Tue,6:00pm,Princess | Gloom Balloon | Iowa Junk,False,False,False

2019,April,3,Wed,7:30pm,GoatfoamJasper split tape release | Goatfoam | Zap Tura | Jess Vee | Jasper,False,False,False

2019,April,4,Thu,5:30pm,Okilly Dokilly | Playboy Manbaby | TV Cop,False,False,False

2019,April,4,Thu,9:30pm,Good Morning Midnight | Huxley Maxwell | Zap Tura,False,False,False

2019,April,5,Fri,7:30pm,Wild Belle | Annalibera,False,False,False

2019,April,6,Sat,6:00pm,Vampire Shark Comedy Tour,False,False,False

2019,April,6,Sat,9:30pm,Teller Bank | Nova | Space | UVT,False,False,False

2019,April,8,Mon,7:30pm,The Reverend Peytons Big Damn Band | Eric Kennedy,False,False,False

2019,April,9,Tue,7:30pm,FAVX | Goldblums | The Vahnevants,False,False,False

2019,April,10,Wed,7:30pm,Acid Mothers Temple | Yamantaka  Sonic Titan | Heavy Gratitude,False,False,False

2019,April,11,Thu,5:00pm,Tom MacDonald | Nova Rockafeller | B Hart | Mikey P,False,False,False

2019,April,12,Fri,7:30pm,The Dead Tongues | Dustin Smith,False,False,False

2019,April,13,Sat,6:00pm,Dickie | Kemble,False,False,False

2019,April,13,Sat,9:30pm,Crossing Tongues | Tough Ghost | Courtney Krause,False,False,False

2019,April,14,Sun,3:00pm,Jocko | Devils Den | Method | Victimized Youth,False,False,False

2019,April,14,Sun,7:30pm,Unwed Sailor | Tires | Ymir,False,False,False

2019,April,15,Mon,6:00pm,Jeffrey Lewis  Los Bolts | H.D. Harmsen,False,False,False

2019,April,16,Tue,7:00pm,Martin Sexton | Chris Trapper,False,False,False

2019,April,17,Wed,5:00pm,Tunic | Blessed | Gleaner | Art Monk,False,False,False

2019,April,17,Wed,9:30pm,Ben Miller Band,False,False,False

2019,April,18,Thu,6:30pm,Incinerate | Glutton For Punishment | Oppress the Tyrant | The Rising Plague | Agrinex,False,False,False

2019,April,19,Fri,6:00pm,SASAMI | Ellis,False,False,False

2019,April,19,Fri,9:30pm,Frequency,False,False,False

2019,April,20,Sat,5:00pm,Forever Came Calling | Chase Huglin | Safe Bet | Eugene Levy,False,False,False

2019,April,20,Sat,9:30pm,Sexually Aggressive SIlverbacks | Brotherhood of the Mudkat | Space Virus,False,False,False

2019,April,22,Mon,5:00pm,Memphis May Fire,False,False,False

2019,April,25,Thu,5:00pm,Power Trip | Red Death | Traffic Death,False,False,False

2019,April,26,Fri,5:30pm,Delaney Darnell | semideadly | Abigail Phelps,False,False,False

2019,April,26,Fri,9:30pm,Extravision | sewingneedle | Odd Pets,False,False,False

2019,April,27,Sat,6:30pm,JMMJ,False,False,False

2019,April,27,Sat,9:30pm,ImLazarus | The Dead Line String Band | Ryan O Rien,False,False,False

2019,April,28,Sun,6:00pm,Priests | Gurr,False,False,False

2019,April,29,Mon,8:30pm,Tejon Street Corner Thieves | Clyde and the Milltailers | The Other Brothers,False,False,False

2019,April,30,Tue,6:30pm,Labyrinth,False,False,False

2019,March,1,Fri,6:00pm,LowRay CANCELED,False,False,False

2019,March,1,Fri,9:30pm,Prison City Brigade | Virgin Whores | Make Your Mark | No Coast Criminals,False,False,False

2019,March,2,Sat,12:00pm,Thelma and the Sleaze | Matthew James  the Rust Belt Union,False,False,False

2019,March,2,Sat,5:30pm,Teri Underhill | Dakota Brown | Bryce Kai,False,False,False

2019,March,2,Sat,9:30pm,Jessie and The Jinx | Tough Ghost,False,False,False

2019,March,4,Mon,5:30pm,Bastard Bearded Irishmen | Ben Hallows | Austin Stirling,False,False,False

2019,March,6,Wed,6:00pm,61 Rumors | The Whiskee Shakes,False,False,False

2019,March,7,Thu,5:00pm,Rivers Of Nihil | Entheos | Conjurer | Wolf King | Hallowed Hysteria | The Emblem Faction | Heir of Sorrow,False,False,False

2019,March,7,Thu,6:00pm,Chicago Farmer | Dan Tedesco,False,False,False

2019,March,8,Fri,6:00pm,City Park | Brian Waller,False,False,False

2019,March,8,Fri,9:30pm,Lyricism  The DM HipHop Event,False,False,False

2019,March,9,Sat,5:00pm,Gold Connections | Dino Spumoni | Local News | Pizza Babe,False,False,False

2019,March,9,Sat,9:30pm,Inside Voice | Annalibera | Huxley Maxwell | Brent Penny,False,False,False

2019,March,11,Mon,6:00pm,Half Gringa | Pictoria Vark | Seasaw,False,False,False

2019,March,12,Tue,8:30pm,Funk You,False,False,False

2019,March,13,Wed,8:30pm,The Grass Is Dead | The Dead Line String Band,False,False,False

2019,March,14,Thu,8:30pm,PoetryHop,False,False,False

2019,March,15,Fri,5:00pm,The Happy Fits | Deal Casino,False,False,False

2019,March,15,Fri,9:30pm,The Host Country | Sires | Foxholes,False,False,False

2019,March,16,Sat,6:00pm,Nightly | Phangs,False,False,False

2019,March,16,Sat,9:30pm,Plack Blaque | Acid Leather | Traffic Death | Dryad | Cult of Volac,False,False,False

2019,March,17,Sun,12:00pm,St Pattys Daytime Dance Party,False,False,False

2019,March,18,Mon,5:30pm,Taking Meds | On Hiatus | Moonlighting,False,False,False

2019,March,18,Mon,9:30pm,Pickwick Commons canceled | Luca | Nostromo | The Emblem Faction,True,False,False

2019,March,19,Tue,5:00pm,Judiciary | No Victory | Low End | Lifes Question | Snake Eater,False,False,False

2019,March,19,Tue,9:30pm,Monoculture | Birdgangs | The Axolotls | Origami Animals,False,False,False

2019,March,20,Wed,7:30pm,Ghost Light,False,False,False

2019,March,21,Thu,5:30pm,The Gooch Palms | Quick Piss | Greg Wheeler and the Polygamist Mall Cops,False,False,False

2019,March,21,Thu,9:30pm,Meth. | Heavy Gratitude,False,False,False

2019,March,22,Fri,5:00pm,Young Vetta | Sinister Karnie | SkyKrow | JFolk | Jayvs,False,False,False

2019,March,22,Fri,9:30pm,Frequency,False,False,False

2019,March,23,Sat,5:00pm,Primal Breath album release party | YIncision | Nostromo | Quade | Brainless,False,False,False

2019,March,23,Sat,9:30pm,Imperfekt | Toby Diligent | Case The Joint | Chill Mac | Megatron,False,False,False

2019,March,24,Sun,5:00pm,Enterprise Earth | Aethere | Drowning Life | From This Day Forward,False,False,False

2019,March,26,Tue,7:00pm,Liz Cooper  the Stampede | Ryan Knight,False,False,False

2019,March,27,Wed,5:00pm,Spoken | Awake At Last | Switchblade Saturdays | XLDBD,False,False,False

2019,March,27,Wed,9:30pm,Tallies CANCELED | Zap Tura,False,False,False

2019,March,28,Thu,6:00pm,Porter Union | Tyler Giles | Jake Stringer,False,False,False

2019,March,28,Thu,9:30pm,The Dead Line String Band,False,False,False

2019,March,29,Fri,6:00pm,Neyla Pekarek formerly of The Lumineers | Trevor Sensor,False,False,False

2019,March,29,Fri,9:30pm,The Real Zebos | Jack Swagger | Kickstart The Sun | Equal Parts,False,False,False

2019,March,30,Sat,5:30pm,Parvenu | Superquiet | The Copper Smoke Trials,False,False,False

2019,March,30,Sat,9:30pm,The Den,False,False,False

2019,March,31,Sun,6:00pm,Terry McDermott | Fat Moses,False,False,False

2019,March,31,Sun,9:30pm,Hikes | Jr. Clooney | Alluvion,False,False,False

2019,February,1,Fri,5:30pm,Source | Handlebar | Schiermann,False,False,False

2019,February,1,Fri,9:30pm,Extravision | Sister Species,False,False,False

2019,February,2,Sat,9:00pm,Total Request Mews,False,False,False

2019,February,4,Mon,5:00pm,Cross Me | Dare | Low End | Method,False,False,False

2019,February,5,Tue,5:00pm,Hunny | Hockey Dad | Pllush,False,False,False

2019,February,7,Thu,7:30pm,JD Simo | Thompson Springs,False,False,False

2019,February,8,Fri,6:00pm,Lyric XPress,False,False,False

2019,February,8,Fri,9:30pm,Prodagy STT | No Sleep Venice | DJ Luc  Da Shine | Duke The Truth | Juliano Dock,False,False,False

2019,February,9,Sat,4:30pm,Lung Ripper | Schotzi | Eternal Suffering | Jim Jones | Forget About Me,False,False,False
